idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
295,313.981,313.23487758636475,312.0298879598534,314.4398672128761,False,0.001150,0.003000
296,314.963,313.9959088563919,312.79091922988056,315.20089848290326,False,0.001932,0.003000
297,315.592,314.9917576313019,313.78676800479053,316.19674725781323,False,0.000744,0.003000
298,316.294,315.6084827184677,314.40349309195636,316.81347234497906,False,0.000971,0.003000
299,316.883,316.3171720504761,315.1121824239647,317.5221616769874,False,0.000661,0.003000
300,316.743,316.8971872329712,315.69219760645984,318.10217685948254,False,0.000049,0.003000
301,316.253,316.76455426216125,315.5595646356499,317.9695438886726,False,0.000541,0.003000
302,315.809,316.27782249450684,315.0728328679955,317.4828121210182,False,0.000454,0.003000
303,315.082,315.81840777397156,314.6134181474602,317.0233974004829,False,0.001120,0.003000
304,313.764,315.1110782623291,313.90608863581775,316.31606788884045,True,0.003749,0.003000
305,312.618,313.7854723930359,312.58048276652454,314.99046201954724,False,0.002816,0.003000
306,311.525,312.6561002731323,311.451110646621,313.8610898996437,False,0.002643,0.003000
307,310.58,311.5580984354019,310.35310880889057,312.76308806191327,False,0.001977,0.003000
308,309.81,310.5966569185257,309.39166729201435,311.80164654503704,False,0.001279,0.003000
309,309.026,309.828004360199,308.6230147336876,311.0329939867103,False,0.001329,0.003000
310,308.366,309.05034840106964,307.8453587745583,310.255338027581,False,0.000968,0.003000
311,308.376,308.39816439151764,307.1931747650063,309.603154018029,False,0.000001,0.003000
312,308.809,308.40634429454803,307.2013546680367,309.6113339210594,False,0.000335,0.003000
313,309.478,308.8381154537201,307.63312582720874,310.04310508023144,False,0.000846,0.003000
314,310.153,309.48739755153656,308.2824079250252,310.6923871780479,False,0.000915,0.003000
315,310.965,310.17332661151886,308.9683369850075,311.3783162380302,False,0.001295,0.003000
316,311.821,310.98181915283203,309.7768295263207,312.1868087793434,False,0.001455,0.003000
317,312.834,311.85098564624786,310.6459960197365,313.0559752727592,False,0.001997,0.003000
318,313.877,312.87243235111237,311.667442724601,314.0774219776237,False,0.002085,0.003000
319,314.639,313.90641379356384,312.7014241670525,315.1114034200752,False,0.001109,0.003000
320,315.508,314.65557646751404,313.4505868410027,315.8605660940254,False,0.001501,0.003000
321,316.55,315.53519010543823,314.3302004789269,316.7401797319496,False,0.002128,0.003000
322,317.425,316.57588148117065,315.3708918546593,317.780871107682,False,0.001490,0.003000
323,318.042,317.43750405311584,316.2325144266045,318.6424936796272,False,0.000755,0.003000
324,318.372,318.05801355838776,316.8530239318764,319.2630031848991,False,0.000204,0.003000
325,318.135,318.3968907594681,317.19190113295673,319.6018803859794,False,0.000142,0.003000
326,317.627,318.15700376033783,316.9520141338265,319.3619933868492,False,0.000580,0.003000
327,316.944,317.65492844581604,316.4499388193047,318.8599180723274,False,0.001044,0.003000
328,315.925,316.966202378273,315.76121275176166,318.17119200478436,False,0.002240,0.003000
329,314.85,315.93766939640045,314.7326797698891,317.1426590229118,False,0.002444,0.003000
330,313.75,314.8789279460907,313.67393831957935,316.08391757260205,False,0.002633,0.003000
331,312.728,313.7727816104889,312.56779198397754,314.97777123700024,False,0.002255,0.003000
332,311.803,312.74442172050476,311.5394320939934,313.9494113470161,False,0.001831,0.003000
333,311.008,311.82478845119476,310.6197988246834,313.0297780777061,False,0.001378,0.003000
334,310.123,311.03825891017914,309.8332692836678,312.2432485366905,False,0.001731,0.003000
335,309.628,310.1281968355179,308.92320720900653,311.33318646202923,False,0.000517,0.003000
336,309.577,309.64615428447723,308.4411646579659,310.8511439109886,False,0.000010,0.003000
337,309.902,309.5936031937599,308.38861356724857,310.79859282027127,False,0.000197,0.003000
338,310.307,309.9088317155838,308.70384208907245,311.11382134209515,False,0.000328,0.003000
339,311.108,310.3164709806442,309.1114813541329,311.5214606071556,False,0.001294,0.003000
