timestamp,conductivity_conductivity,conductivity_temperature,conductivity_salinity,conductivity_density,conductivity_soundspeed,pressure_pressure,pressure_temperature
2023-09-15 22:30,32.1567,16.1101,24.6911,1017.81,1498.28,316.919,16.1282
2023-09-15 23:00,32.1206,16.1089,24.6612,1017.79,1498.25,316.282,16.1245
2023-09-15 23:30,32.2237,16.0889,24.7611,1017.87,1498.3,315.592,16.1055
2023-09-16 00:00,31.8666,16.0885,24.4585,1017.64,1497.95,314.87,16.1069
2023-09-16 00:30,31.8678,16.092,24.4573,1017.64,1497.96,313.797,16.1069
2023-09-16 01:00,32.2116,16.0829,24.7545,1017.87,1498.27,312.608,16.0977
2023-09-16 01:30,31.7324,16.0863,24.3461,1017.55,1497.81,311.351,16.1059
2023-09-16 02:00,31.7192,16.0927,24.331,1017.54,1497.82,310.053,16.113
2023-09-16 02:30,31.6622,16.1075,24.2737,1017.49,1497.8,308.882,16.1233
2023-09-16 02:58,31.6584,16.1054,24.2718,1017.49,1497.79,308.082,16.1219
2023-09-16 03:30,31.7765,16.1077,24.3704,1017.57,1497.91,306.812,16.1284
2023-09-16 04:00,31.6035,16.1009,24.228,1017.46,1497.72,306.123,16.1166
2023-09-16 04:30,31.623,16.0931,24.2493,1017.48,1497.72,306.154,16.1077
2023-09-16 05:00,31.5536,16.0853,24.1953,1017.44,1497.64,306.162,16.0977
2023-09-16 05:30,31.6801,16.0923,24.2981,1017.52,1497.78,306.803,16.1139
2023-09-16 06:00,31.4586,16.0808,24.1176,1017.38,1497.53,307.772,16.1018
2023-09-16 06:30,31.4815,16.0712,24.1428,1017.4,1497.53,308.554,16.0864
2023-09-16 07:00,31.68,16.0618,24.3167,1017.54,1497.7,309.707,16.0712
2023-09-16 07:30,31.651,16.0683,24.2881,1017.51,1497.69,311.229,16.0856
2023-09-16 08:00,31.6815,16.0628,24.3173,1017.54,1497.71,312.066,16.0832
2023-09-16 08:30,31.4823,16.0169,24.1764,1017.44,1497.4,312.812,16.0402
2023-09-16 09:00,31.4815,16.0787,24.1383,1017.4,1497.55,314.019,16.0893
2023-09-16 09:30,31.4444,16.0708,24.1117,1017.38,1497.49,314.591,16.0914
2023-09-16 10:00,31.9706,16.0658,24.5606,1017.72,1497.99,315.085,16.0864
2023-09-16 10:30,33.2024,16.0961,25.5891,1018.5,1499.27,315.639,16.1147
2023-09-16 11:00,32.759,16.092,25.2141,1018.22,1498.83,315.25,16.1118
2023-09-16 11:30,32.5124,16.0749,25.0151,1018.07,1498.54,314.594,16.1015
2023-09-16 12:00,32.3961,16.0974,24.9023,1017.98,1498.49,314.288,16.1153
2023-09-16 12:30,32.1794,16.078,24.7303,1017.85,1498.23,313.388,16.0932
2023-09-16 13:00,32.0468,16.0525,24.6334,1017.78,1498.04,312.032,16.0761
2023-09-16 13:30,32.0108,16.0669,24.5941,1017.75,1498.04,310.963,16.0839
2023-09-16 14:00,31.7782,16.0826,24.3872,1017.59,1497.85,309.651,16.0966
2023-09-16 14:28,31.4826,16.0721,24.1432,1017.4,1497.54,308.521,16.086
2023-09-16 15:00,31.6033,16.0765,24.2428,1017.48,1497.66,307.795,16.0934
2023-09-16 15:30,31.4814,16.0604,24.1492,1017.41,1497.51,306.888,16.0722
2023-09-16 16:00,31.5072,16.0408,24.183,1017.44,1497.48,306.134,16.0576
2023-09-16 16:30,34.3656,16.0191,26.6344,1019.32,1500.23,306.042,16.036
2023-09-16 17:00,34.583,16.0099,26.8272,1019.47,1500.42,306.456,16.0341
2023-09-16 17:30,31.9936,15.945,24.6549,1017.82,1497.72,307.167,15.9699
2023-09-16 18:00,31.9501,15.9652,24.6053,1017.78,1497.73,308.087,15.9791
2023-09-16 18:30,31.7697,15.9732,24.447,1017.65,1497.57,309.202,15.9881
2023-09-16 19:00,31.843,15.9706,24.5109,1017.7,1497.63,310.257,15.9862
2023-09-16 19:28,31.7692,15.9493,24.4613,1017.67,1497.51,311.354,15.9757
2023-09-16 19:58,31.697,15.9013,24.4294,1017.66,1497.32,312.458,15.9206
2023-09-16 20:30,31.8487,15.9018,24.5582,1017.75,1497.47,313.333,15.9222
2023-09-16 21:00,31.5768,15.9257,24.3122,1017.56,1497.26,314.234,15.9539
2023-09-16 21:30,31.8134,15.8849,24.5385,1017.74,1497.39,315.191,15.9012
2023-09-16 22:00,31.6728,15.8813,24.4211,1017.65,1497.25,315.786,15.8819
2023-09-16 22:30,31.7671,15.9478,24.4604,1017.67,1497.5,316.147,15.9686
2023-09-16 23:00,31.625,15.9265,24.3527,1017.59,1497.31,316.159,15.9431
2023-09-16 23:30,31.7536,15.9596,24.4417,1017.65,1497.52,315.544,15.9757
2023-09-17 00:00,31.4865,15.9017,24.2501,1017.52,1497.12,314.948,15.9108
2023-09-17 00:30,31.4523,15.8742,24.2378,1017.51,1497.01,314.352,15.8963
2023-09-17 01:00,31.7692,15.8931,24.4959,1017.71,1497.37,313.239,15.9163
2023-09-17 01:28,31.7103,15.9036,24.4393,1017.66,1497.34,311.9,15.9206
2023-09-17 01:58,31.6123,15.9584,24.3224,1017.56,1497.38,310.74,15.9828
2023-09-17 02:30,31.5269,15.9819,24.2355,1017.49,1497.35,309.563,16.0025
2023-09-17 03:00,31.507,16.0121,24.2003,1017.46,1497.41,308.524,16.0273
2023-09-17 03:30,31.6616,16.0009,24.3382,1017.57,1497.53,307.711,16.0186
2023-09-17 04:00,31.5653,15.9924,24.2617,1017.51,1497.42,306.837,16.0087
2023-09-17 04:30,31.6012,15.9643,24.3093,1017.55,1497.38,306.191,15.9797
2023-09-17 05:00,31.4807,15.9391,24.2223,1017.49,1497.2,306.203,15.9715
2023-09-17 05:30,31.3845,15.941,24.1394,1017.43,1497.11,306.725,15.9516
2023-09-17 06:00,31.4286,15.9362,24.1799,1017.46,1497.15,307.357,15.9578
2023-09-17 06:30,31.4846,15.8973,24.2511,1017.52,1497.1,308.245,15.9133
2023-09-17 07:00,31.729,15.8701,24.4759,1017.7,1497.27,309.381,15.8887
2023-09-17 07:30,31.4803,15.8767,24.2601,1017.53,1497.05,310.397,15.9065
2023-09-17 08:00,31.5299,15.8705,24.3061,1017.57,1497.08,311.499,15.892
2023-09-17 08:30,32.1782,15.8677,24.8603,1017.99,1497.71,312.629,15.9
2023-09-17 09:00,31.4798,15.7612,24.3303,1017.61,1496.76,313.609,15.7548
2023-09-17 09:30,31.792,15.6794,24.6477,1017.87,1496.86,314.354,15.7035
2023-09-17 10:00,31.8649,15.7976,24.6365,1017.84,1497.23,315.129,15.8254
2023-09-17 10:30,31.461,15.856,24.2562,1017.53,1496.98,315.754,15.8778
2023-09-17 11:00,31.5539,15.9194,24.2966,1017.55,1497.23,315.977,15.937
2023-09-17 11:30,31.5603,15.8557,24.341,1017.6,1497.07,315.787,15.8307
2023-09-17 12:00,31.4877,15.8457,24.2853,1017.56,1496.98,315.21,15.8528
2023-09-17 12:30,31.4572,15.8472,24.2584,1017.54,1496.95,314.632,15.8492
2023-09-17 12:58,31.6571,15.9075,24.3916,1017.63,1497.3,313.868,15.9285
2023-09-17 13:30,34.1998,15.8079,26.6334,1019.36,1499.56,312.565,15.8137
2023-09-17 14:00,34.5726,15.7505,26.9942,1019.65,1499.79,311.15,15.8009
2023-09-17 14:28,35.3698,15.7921,27.6557,1020.15,1500.69,309.947,15.8236
2023-09-17 15:00,34.8285,15.8906,27.1196,1019.72,1500.38,308.941,15.9063
2023-09-17 15:30,34.6219,15.94,26.9079,1019.55,1500.29,307.916,15.9618
2023-09-17 16:00,35.0874,15.8576,27.3658,1019.92,1500.56,306.924,15.8992
2023-09-17 16:30,34.9725,15.7836,27.3174,1019.89,1500.27,306.336,15.814
2023-09-17 17:00,35.0306,15.8513,27.321,1019.88,1500.49,306.268,15.8651
2023-09-17 17:30,33.0769,15.902,25.6067,1018.56,1498.68,306.697,15.8962
2023-09-17 17:58,32.5395,15.9109,25.1415,1018.2,1498.17,307.477,15.926
2023-09-17 18:30,32.4196,15.7945,25.1127,1018.2,1497.77,308.371,15.8096
2023-09-17 19:00,32.4422,15.7601,25.1539,1018.24,1497.7,309.297,15.779
2023-09-17 19:30,32.257,15.7913,24.9756,1018.1,1497.6,310.336,15.8127
2023-09-17 20:00,32.3458,15.7167,25.0987,1018.21,1497.5,311.287,15.7322
2023-09-17 20:28,32.106,15.6764,24.9186,1018.08,1497.16,312.302,15.6884
2023-09-17 21:00,31.9849,15.564,24.8854,1018.08,1496.77,313.107,15.5884
2023-09-17 21:30,33.1875,15.5449,25.9341,1018.88,1497.91,313.988,15.5698
2023-09-17 22:00,32.4655,15.5619,25.3001,1018.39,1497.24,314.811,15.5716
2023-09-17 22:30,32.4903,15.5495,25.3295,1018.42,1497.23,315.232,15.5632
2023-09-17 22:58,32.9704,15.5339,25.7537,1018.75,1497.67,315.655,15.5527
2023-09-17 23:30,32.3926,15.4826,25.288,1018.4,1496.97,315.647,15.4991
2023-09-18 00:00,32.2507,15.6154,25.0813,1018.21,1497.16,315.028,15.6406
2023-09-18 00:30,32.3332,15.6638,25.1214,1018.24,1497.36,314.45,15.7181
2023-09-18 01:00,32.3771,15.6348,25.1776,1018.28,1497.33,313.721,15.6771
2023-09-18 01:30,33.3101,15.6848,25.9481,1018.86,1498.38,312.543,15.7008
2023-09-18 02:00,33.5967,15.7651,26.1422,1019.0,1498.86,311.276,15.786
2023-09-18 02:30,33.1606,15.8017,25.7433,1018.68,1498.51,309.832,15.8208
2023-09-18 02:58,32.2346,15.9105,24.8817,1018.0,1497.87,308.788,15.93
2023-09-18 03:30,32.4151,15.9003,25.042,1018.13,1498.02,307.86,15.9138
2023-09-18 04:00,32.066,15.9146,24.7353,1017.89,1497.71,306.719,15.9291
2023-09-18 04:30,32.2517,15.8316,24.9457,1018.07,1497.69,306.066,15.834
2023-09-18 05:00,34.1833,15.7667,26.6468,1019.38,1499.44,305.368,15.7798
2023-09-18 05:30,32.3727,15.8813,25.0177,1018.11,1497.93,305.141,15.8966
2023-09-18 06:00,32.0589,15.853,24.7677,1017.93,1497.56,305.828,15.8684
2023-09-18 06:30,32.0837,15.855,24.7876,1017.94,1497.58,306.742,15.8723
2023-09-18 07:00,31.8672,15.8709,24.5931,1017.79,1497.41,307.255,15.9018
2023-09-18 07:30,31.9014,15.8614,24.6281,1017.82,1497.42,308.341,15.8867
2023-09-18 08:00,31.6746,15.8517,24.4408,1017.67,1497.18,309.738,15.8529
2023-09-18 08:30,31.8697,15.7528,24.6684,1017.87,1497.12,310.376,15.7575
2023-09-18 09:00,31.7252,15.5548,24.668,1017.91,1496.49,311.58,15.5385
2023-09-18 09:30,35.345,15.4411,27.8807,1020.4,1499.83,312.753,15.4558
2023-09-18 10:00,32.8139,15.5163,25.6299,1018.66,1497.47,313.333,15.5429
2023-09-18 10:30,32.466,15.5087,25.3346,1018.43,1497.11,313.953,15.5249
2023-09-18 11:00,32.0554,15.4679,25.0067,1018.19,1496.6,314.803,15.4857
2023-09-18 11:30,31.9252,15.6226,24.7973,1018.0,1496.85,314.973,15.637
2023-09-18 12:00,31.8398,15.6337,24.7171,1017.93,1496.8,314.285,15.6483
2023-09-18 12:30,31.7487,15.796,24.5383,1017.76,1497.11,314.164,15.8062
2023-09-18 13:00,31.8164,15.7303,24.6369,1017.85,1497.01,313.75,15.7475
2023-09-18 13:30,31.7696,15.7614,24.5775,1017.8,1497.04,312.765,15.7703
2023-09-18 14:00,31.7566,15.8023,24.5412,1017.76,1497.13,311.835,15.8177
2023-09-18 14:30,31.512,15.7904,24.3398,1017.61,1496.86,310.411,15.8092
2023-09-18 15:00,31.5122,15.8234,24.3198,1017.59,1496.95,309.039,15.8411
2023-09-18 15:30,31.4813,15.8516,24.2762,1017.55,1496.99,308.347,15.8696
2023-09-18 16:00,31.5765,15.8552,24.355,1017.61,1497.09,307.531,15.8741
2023-09-18 16:30,31.2753,15.7832,24.1425,1017.46,1496.61,306.396,15.7786
2023-09-18 17:00,31.3588,15.6792,24.2773,1017.59,1496.44,306.046,15.6742
2023-09-18 17:30,31.4421,15.8408,24.2495,1017.53,1496.92,306.098,15.8466
2023-09-18 18:25,31.481,15.7813,24.319,1017.6,1496.81,306.408,15.8065
2023-09-18 18:30,31.463,15.632,24.3953,1017.69,1496.42,307.285,15.6497
2023-09-18 19:00,31.1426,15.546,24.1738,1017.53,1495.89,308.477,15.5565
2023-09-18 19:30,31.6432,15.6074,24.5649,1017.82,1496.54,309.356,15.6214
2023-09-18 20:00,31.4149,15.6527,24.3414,1017.64,1496.42,310.179,15.6665
2023-09-18 20:30,31.451,15.6452,24.3769,1017.67,1496.44,311.492,15.6659
2023-09-18 21:00,31.6555,15.636,24.5577,1017.81,1496.62,312.618,15.6552
2023-09-18 21:30,31.39,15.5264,24.3979,1017.71,1496.08,313.267,15.5784
2023-09-18 22:00,31.8951,15.4794,24.8614,1018.07,1496.47,314.006,15.4947
2023-09-18 22:30,31.438,15.5199,24.4431,1017.75,1496.11,315.04,15.5349
2023-09-18 23:00,31.7017,15.4406,24.7191,1017.97,1496.18,315.83,15.4611
2023-09-18 23:30,31.7435,15.4253,24.7648,1018.01,1496.18,316.266,15.4519
2023-09-19 00:00,31.5973,15.4729,24.6092,1017.88,1496.15,316.022,15.4885
2023-09-19 00:30,31.511,15.4716,24.5358,1017.83,1496.07,315.312,15.4672
2023-09-19 01:00,31.7322,15.5479,24.6783,1017.92,1496.48,314.692,15.5568
2023-09-19 01:30,31.6233,15.6449,24.5247,1017.78,1496.61,314.044,15.6572
2023-09-19 02:00,31.6952,15.6456,24.5858,1017.83,1496.68,312.854,15.6607
2023-09-19 02:30,31.43,15.6241,24.372,1017.67,1496.37,311.35,15.6207
2023-09-19 03:00,31.4791,15.6839,24.3771,1017.66,1496.57,310.399,15.7396
2023-09-19 03:30,31.361,15.8495,24.1751,1017.47,1496.86,309.545,15.8646
2023-09-19 03:58,31.6521,15.8313,24.4342,1017.67,1497.1,309.382,15.8426
2023-09-19 04:30,31.407,15.8341,24.2237,1017.51,1496.87,308.694,15.8529
2023-09-19 05:00,33.2447,15.7946,25.8202,1018.74,1498.58,307.284,15.7979
2023-09-19 05:30,34.4444,15.763,26.8748,1019.56,1499.69,307.118,15.7845
2023-09-19 06:00,34.282,15.7891,26.7169,1019.43,1499.59,307.201,15.8047
2023-09-19 06:30,33.9186,15.7664,26.4187,1019.21,1499.18,307.538,15.7806
2023-09-19 07:00,34.605,15.7946,26.9921,1019.64,1499.93,308.037,15.8109
2023-09-19 07:30,32.7553,15.7788,25.4103,1018.43,1498.06,308.956,15.8006
2023-09-19 08:00,32.6831,15.7821,25.3463,1018.38,1497.99,309.875,15.8064
2023-09-19 08:30,32.4261,15.7652,25.1368,1018.23,1497.7,310.905,15.7799
2023-09-19 09:00,32.4421,15.7633,25.1517,1018.24,1497.71,312.106,15.78
2023-09-19 09:30,32.492,15.7097,25.2286,1018.31,1497.63,313.159,15.7148
2023-09-19 10:00,32.0809,15.6941,24.8859,1018.05,1497.18,314.077,15.7109
2023-09-19 10:30,31.9606,15.7023,24.7778,1017.96,1497.09,315.097,15.7186
2023-09-19 11:00,32.081,15.701,24.8816,1018.04,1497.2,316.04,15.7184
2023-09-19 11:30,32.0088,15.7089,24.8149,1017.99,1497.15,316.582,15.7278
2023-09-19 12:00,32.0812,15.7619,24.8437,1018.0,1497.35,316.848,15.7734
2023-09-19 12:30,32.1055,15.8268,24.8238,1017.97,1497.54,316.548,15.8593
2023-09-19 13:00,32.1555,15.9061,24.8169,1017.95,1497.78,315.942,15.9301
2023-09-19 13:30,32.186,15.9208,24.8338,1017.96,1497.85,315.317,15.9361
2023-09-19 14:00,32.1123,15.9221,24.7702,1017.91,1497.78,314.307,15.9395
2023-09-19 14:30,31.8192,15.8993,24.5346,1017.74,1497.44,313.182,15.9135
2023-09-19 14:58,31.6747,15.9434,24.3846,1017.61,1497.4,312.345,15.9581
2023-09-19 15:30,34.1363,15.9564,26.4794,1019.21,1499.85,311.489,15.9724
2023-09-19 16:00,33.4072,15.9708,25.8449,1018.73,1499.17,310.839,15.989
2023-09-19 16:55,32.2761,15.9481,24.8935,1018.0,1498.0,310.348,15.9679
2023-09-19 17:00,32.247,15.9607,24.8608,1017.97,1498.01,309.667,15.9774
2023-09-19 17:30,31.8985,15.9723,24.557,1017.74,1497.69,309.071,15.99
2023-09-19 18:00,31.871,15.998,24.5178,1017.7,1497.73,308.825,16.0096
2023-09-19 18:30,31.8995,15.9574,24.5671,1017.75,1497.66,308.638,15.973
2023-09-19 18:58,31.8168,15.9263,24.5159,1017.72,1497.5,308.727,15.9407
2023-09-19 19:30,31.9684,15.937,24.6383,1017.81,1497.67,309.309,15.9525
2023-09-19 20:00,31.8988,15.9383,24.5783,1017.76,1497.61,310.15,15.9552
2023-09-19 20:30,31.8986,15.9383,24.5782,1017.76,1497.61,310.804,15.9546
2023-09-19 20:58,32.1265,15.9267,24.7793,1017.92,1497.8,312.08,15.9398
2023-09-19 21:30,31.8536,15.914,24.5549,1017.75,1497.51,313.432,15.9351
2023-09-19 21:58,31.8656,15.9185,24.5622,1017.75,1497.53,314.219,15.9329
2023-09-19 22:30,31.9368,15.9093,24.6286,1017.81,1497.57,315.367,15.9255
2023-09-19 23:00,31.9099,15.9317,24.5918,1017.77,1497.6,316.374,15.9499
2023-09-19 23:30,31.7466,15.9467,24.4436,1017.66,1497.48,316.917,15.9639
2023-09-19 23:58,31.903,15.946,24.5771,1017.76,1497.63,317.172,15.9624
2023-09-20 00:30,32.4675,15.9601,25.0491,1018.12,1498.22,317.169,15.9754
2023-09-20 00:58,32.3965,15.9719,24.9811,1018.06,1498.18,316.391,15.9899
2023-09-20 01:30,32.1853,15.9937,24.7877,1017.91,1498.03,315.639,16.0084
2023-09-20 02:00,32.1065,15.9943,24.7203,1017.86,1497.95,314.861,16.0102
2023-09-20 02:30,31.9393,15.9781,24.5882,1017.76,1497.75,313.73,15.9948
2023-09-20 03:00,31.854,15.9799,24.5145,1017.7,1497.67,312.215,16.0023
2023-09-20 03:30,31.7938,15.9796,24.4635,1017.67,1497.61,311.427,15.9956
2023-09-20 04:00,31.7214,15.9769,24.4037,1017.62,1497.53,310.432,15.9924
2023-09-20 04:30,31.5651,15.9773,24.2708,1017.52,1497.38,309.735,15.9912
2023-09-20 05:00,31.3135,15.9585,24.0687,1017.37,1497.09,309.111,15.9747
2023-09-20 05:30,31.898,15.9523,24.5689,1017.75,1497.64,308.242,15.9667
2023-09-20 06:00,31.4868,15.9564,24.217,1017.48,1497.25,307.882,15.9728
2023-09-20 06:30,31.6731,15.9501,24.3791,1017.61,1497.42,308.062,15.967
2023-09-20 07:00,31.7658,15.957,24.4537,1017.66,1497.53,308.096,15.9732
2023-09-20 07:30,31.8196,15.9509,24.5031,1017.7,1497.56,308.427,15.9669
2023-09-20 08:00,31.8259,15.9655,24.4995,1017.7,1497.61,309.208,15.9808
2023-09-20 08:30,31.7225,15.951,24.4205,1017.64,1497.47,309.824,15.9681
2023-09-20 09:00,31.7033,15.9474,24.4065,1017.63,1497.44,310.756,15.9667
2023-09-20 09:30,31.5168,15.9308,24.2581,1017.52,1497.22,311.774,15.9459
2023-09-20 10:00,31.6131,15.9341,24.3378,1017.58,1497.32,312.717,15.9545
2023-09-20 10:30,31.53,15.9419,24.2625,1017.52,1497.26,313.518,15.9597
2023-09-20 10:58,32.0904,15.962,24.7266,1017.87,1497.86,314.577,15.9764
2023-09-20 11:30,31.9131,15.9631,24.5751,1017.75,1497.68,315.606,15.9787
2023-09-20 12:00,31.5169,15.9555,24.2431,1017.5,1497.28,315.684,15.9716
2023-09-20 12:30,31.5761,15.9517,24.2957,1017.54,1497.33,316.225,15.9681
2023-09-20 13:00,31.518,15.9571,24.2431,1017.5,1497.28,315.891,15.9714
2023-09-20 13:30,31.4105,15.9582,24.1511,1017.43,1497.18,315.629,15.9749
2023-09-20 14:00,31.3865,15.9583,24.1307,1017.42,1497.16,315.321,15.9746
2023-09-20 14:30,31.4806,15.9611,24.2089,1017.47,1497.26,314.212,15.9781
2023-09-20 15:00,31.7051,15.9254,24.4215,1017.64,1497.39,313.256,15.9411
2023-09-20 15:30,31.5487,15.8933,24.3081,1017.56,1497.16,312.668,15.913
2023-09-20 16:00,31.3684,15.9457,24.123,1017.41,1497.11,311.301,15.9596
2023-09-20 16:30,31.3444,15.9499,24.1001,1017.39,1497.1,310.345,15.9669
2023-09-20 16:58,31.6571,15.9428,24.3699,1017.6,1497.38,309.81,15.9612
2023-09-20 17:30,31.5167,15.9211,24.2639,1017.52,1497.19,309.369,15.9385
2023-09-20 18:00,31.4214,15.8945,24.1991,1017.48,1497.03,308.916,15.911
2023-09-20 18:28,31.3201,15.8954,24.1124,1017.41,1496.94,308.881,15.9126
2023-09-20 19:00,31.4082,15.8867,24.1926,1017.48,1497.0,309.174,15.9038
2023-09-20 19:30,31.3902,15.8825,24.1798,1017.47,1496.97,309.706,15.9012
2023-09-20 20:00,31.6498,15.8755,24.405,1017.64,1497.21,310.463,15.8945
2023-09-20 20:30,31.4086,15.886,24.1934,1017.48,1497.0,310.985,15.9045
2023-09-20 21:00,31.3129,15.8555,24.1305,1017.44,1496.83,311.463,15.8686
2023-09-20 21:30,31.2384,15.8274,24.0842,1017.41,1496.69,312.321,15.8444
2023-09-20 22:00,31.095,15.8216,23.9657,1017.32,1496.53,313.194,15.8371
2023-09-20 22:30,31.0601,15.8373,23.9266,1017.28,1496.54,313.535,15.8536
2023-09-20 23:00,32.4259,15.7307,25.1586,1018.25,1497.61,314.276,15.7357
2023-09-20 23:30,32.7058,15.7038,25.4159,1018.45,1497.82,314.683,15.7176
2023-09-21 00:00,32.1182,15.7175,24.9032,1018.06,1497.28,315.08,15.7312
2023-09-21 00:30,31.9368,15.7321,24.7388,1017.93,1497.14,315.293,15.7493
2023-09-21 01:00,31.6371,15.739,24.4782,1017.73,1496.86,315.288,15.756
2023-09-21 01:28,31.7202,15.7437,24.5463,1017.78,1496.95,315.203,15.7585
2023-09-21 02:00,31.8002,15.7389,24.6177,1017.83,1497.02,314.644,15.7571
2023-09-21 02:30,31.4199,15.731,24.2977,1017.59,1496.62,313.986,15.7501
2023-09-21 02:58,31.2875,15.737,24.1811,1017.5,1496.51,313.026,15.7545
2023-09-21 03:30,31.4314,15.7483,24.2969,1017.59,1496.68,312.163,15.7637
2023-09-21 04:00,31.2455,15.7733,24.1231,1017.45,1496.56,311.321,15.7938
2023-09-21 04:30,31.0826,15.7655,23.9891,1017.35,1496.38,310.134,15.7843
2023-09-21 04:58,31.1269,15.7815,24.0171,1017.36,1496.46,309.368,15.8001
2023-09-21 05:30,31.2151,15.7843,24.0906,1017.42,1496.56,309.017,15.8057
2023-09-21 06:00,31.2282,15.7903,24.0981,1017.43,1496.59,308.56,15.806
2023-09-21 06:30,31.0057,15.7879,23.91,1017.28,1496.36,308.227,15.8052
2023-09-21 07:00,30.9509,15.8121,23.8489,1017.23,1496.37,308.26,15.8284
2023-09-21 07:30,30.952,15.8029,23.8554,1017.24,1496.35,308.737,15.8199
2023-09-21 08:00,31.0228,15.7628,23.9398,1017.31,1496.31,309.239,15.7725
2023-09-21 08:30,30.8432,15.7874,23.7722,1017.18,1496.2,309.893,15.8031
2023-09-21 09:00,30.7546,15.7744,23.7046,1017.13,1496.08,310.341,15.7906
2023-09-21 09:30,30.9021,15.7608,23.8382,1017.23,1496.19,311.404,15.7724
2023-09-21 10:00,31.0303,15.7509,23.9533,1017.32,1496.29,312.315,15.7666
2023-09-21 10:30,30.878,15.7556,23.8208,1017.22,1496.16,312.58,15.7698
2023-09-21 11:00,30.7581,15.734,23.7318,1017.16,1495.98,313.225,15.7529
2023-09-21 11:30,30.9067,15.716,23.8691,1017.27,1496.08,314.271,15.7305
2023-09-21 12:00,30.6812,15.6913,23.6918,1017.13,1495.8,314.97,15.7057
2023-09-21 12:30,30.7891,15.6607,23.8021,1017.23,1495.83,315.46,15.6775
2023-09-21 13:00,30.8894,15.6584,23.8891,1017.29,1495.92,315.785,15.6771
2023-09-21 13:30,31.0351,15.6732,24.0044,1017.38,1496.1,315.674,15.682
2023-09-21 14:00,30.9508,15.6757,23.931,1017.32,1496.03,315.494,15.6906
2023-09-21 14:30,30.6607,15.6429,23.7033,1017.15,1495.66,315.17,15.657
2023-09-21 15:00,30.6495,15.6128,23.7118,1017.17,1495.57,314.37,15.6277
2023-09-21 15:30,30.5964,15.6058,23.6706,1017.14,1495.5,313.369,15.6213
2023-09-21 16:00,30.5477,15.6142,23.6241,1017.1,1495.47,312.547,15.6292
2023-09-21 16:30,30.4452,15.6395,23.5217,1017.01,1495.44,311.681,15.654
2023-09-21 17:00,30.2756,15.6278,23.3841,1016.91,1495.24,311.012,15.6413
2023-09-21 17:30,29.9377,15.6223,23.0998,1016.69,1494.9,310.403,15.6353
2023-09-21 18:00,30.2274,15.6223,23.3463,1016.88,1495.18,309.761,15.6361
2023-09-21 18:30,30.1633,15.6246,23.2904,1016.84,1495.12,309.608,15.6396
2023-09-21 19:00,29.8435,15.6245,23.0184,1016.63,1494.81,309.585,15.6396
2023-09-21 19:30,29.8183,15.6238,22.9974,1016.62,1494.78,309.744,15.6378
2023-09-21 20:00,29.8058,15.621,22.9884,1016.61,1494.76,310.177,15.6373
2023-09-21 20:30,29.8261,15.6141,23.0097,1016.63,1494.77,310.689,15.6315
2023-09-21 21:00,30.6927,15.6127,23.7487,1017.19,1495.61,311.032,15.6287
2023-09-21 21:30,29.6738,15.6197,22.877,1016.52,1494.63,311.639,15.6343
2023-09-21 21:58,29.9226,15.6261,23.0848,1016.68,1494.89,312.26,15.6419
2023-09-21 22:30,30.1273,15.6256,23.2591,1016.82,1495.09,312.692,15.6422
2023-09-21 23:00,30.083,15.6259,23.2213,1016.79,1495.05,313.338,15.6434
2023-09-21 23:30,30.059,15.6224,23.2029,1016.77,1495.02,313.904,15.641
2023-09-22 00:00,29.8302,15.5918,23.0261,1016.64,1494.71,314.35,15.6083
2023-09-22 00:30,30.0647,15.5823,23.2313,1016.8,1494.92,315.066,15.5982
2023-09-22 01:00,30.4038,15.5996,23.5101,1017.01,1495.3,315.542,15.6148
2023-09-22 01:30,30.2152,15.5973,23.3507,1016.89,1495.1,315.585,15.6126
2023-09-22 02:00,30.2042,15.5758,23.3539,1016.9,1495.04,315.4,15.5913
2023-09-22 02:30,29.8962,15.5722,23.0937,1016.7,1494.73,315.099,15.5896
2023-09-22 03:00,29.8902,15.5769,23.0859,1016.69,1494.73,314.417,15.5919
2023-09-22 03:30,29.6736,15.5767,22.9017,1016.55,1494.52,313.461,15.5929
2023-09-22 04:00,29.5973,15.5519,22.8511,1016.52,1494.38,312.801,15.5684
2023-09-22 04:28,29.7262,15.5761,22.9468,1016.59,1494.57,311.991,15.5887
2023-09-22 05:00,29.6014,15.577,22.8401,1016.51,1494.45,311.315,15.5918
2023-09-22 05:30,29.6735,15.5652,22.9083,1016.56,1494.49,310.881,15.5853
2023-09-22 06:00,29.6735,15.5641,22.9089,1016.56,1494.49,310.337,15.5821
2023-09-22 06:30,29.8419,15.547,23.0622,1016.68,1494.61,309.815,15.5578
2023-09-22 06:58,29.3965,15.5655,22.6726,1016.38,1494.22,309.528,15.5841
2023-09-22 07:30,29.61,15.5698,22.8516,1016.52,1494.44,309.528,15.5848
2023-09-22 07:58,29.4088,15.5778,22.676,1016.38,1494.27,309.723,15.592
2023-09-22 08:30,29.6747,15.5724,22.9051,1016.56,1494.51,310.148,15.5877
2023-09-22 09:00,29.4581,15.5814,22.7159,1016.41,1494.32,310.444,15.5979
2023-09-22 09:30,29.4571,15.5925,22.7086,1016.4,1494.35,310.902,15.6112
2023-09-22 10:00,29.5534,15.6044,22.7835,1016.46,1494.47,311.355,15.6189
