timestamp       , conductivity_conductivity, conductivity_temperature, conductivity_salinity, conductivity_density, conductivity_soundspeed, pressure_pressure, pressure_temperature
2023-09-29 03:58,                 27.7603  ,                 15.4792 ,              21.3342 ,             1015.37 ,                1492.4  ,          306.626 ,             15.497
2023-09-29 04:30,                 27.7713  ,                 15.4917 ,              21.3368 ,             1015.37 ,                1492.44 ,          307.252 ,             15.4974
2023-09-29 05:00,                 27.7473  ,                 15.5052 ,              21.3092 ,             1015.35 ,                1492.46 ,          308.235 ,             15.52
2023-09-29 05:30,                 27.9156  ,                 15.4729 ,              21.4689 ,             1015.48 ,                1492.53 ,          309.606 ,             15.4779
2023-09-29 06:00,                 27.9156  ,                 15.4754 ,              21.4676 ,             1015.47 ,                1492.54 ,          310.92  ,             15.4917
2023-09-29 06:30,                 31.076   ,                 15.4886 ,              24.1518 ,             1017.53 ,                1495.68 ,          312.2   ,             15.5099
2023-09-29 06:57,                 31.5029  ,                 15.443  ,              24.5465 ,             1017.84 ,                1495.99 ,          313.568 ,             15.471
2023-09-29 07:30,                 31.7264  ,                 15.4363 ,              24.7432 ,             1017.99 ,                1496.19 ,          315.146 ,             15.4448
2023-09-29 07:57,                 28.362   ,                 15.4467 ,              21.8614 ,             1015.78 ,                1492.9  ,          316.4   ,             15.4608
2023-09-29 08:30,                 28.5667  ,                 15.4419 ,              22.0377 ,             1015.92 ,                1493.09 ,          317.402 ,             15.4566
2023-09-29 09:00,                 28.5414  ,                 15.4429 ,              22.0157 ,             1015.9  ,                1493.07 ,          318.476 ,             15.46
2023-09-29 09:30,                 28.8271  ,                 15.4417 ,              22.2591 ,             1016.09 ,                1493.34 ,          318.662 ,             15.4577
2023-09-29 10:00,                 28.4733  ,                 15.4378 ,              21.9608 ,             1015.86 ,                1492.99 ,          318.169 ,             15.4502
2023-09-29 10:27,                 28.474   ,                 15.4264 ,              21.9677 ,             1015.87 ,                1492.96 ,          317.861 ,             15.4418
2023-09-29 11:00,                 28.4902  ,                 15.4294 ,              21.9798 ,             1015.88 ,                1492.98 ,          317.235 ,             15.4441
2023-09-29 11:30,                 28.2777  ,                 15.4335 ,              21.7972 ,             1015.74 ,                1492.78 ,          315.899 ,             15.4479
2023-09-29 12:00,                 28.2123  ,                 15.4416 ,              21.7372 ,             1015.69 ,                1492.74 ,          314.774 ,             15.4598
2023-09-29 12:30,                 28.2887  ,                 15.4437 ,              21.8008 ,             1015.74 ,                1492.82 ,          313.337 ,             15.4586
2023-09-29 13:00,                 28.3552  ,                 15.4423 ,              21.858  ,             1015.78 ,                1492.88 ,          312.188 ,             15.4584
2023-09-29 13:30,                 28.3006  ,                 15.4305 ,              21.8183 ,             1015.75 ,                1492.8  ,          310.777 ,             15.446
2023-09-29 14:00,                 28.1091  ,                 15.4236 ,              21.6597 ,             1015.63 ,                1492.59 ,          309.603 ,             15.4368
2023-09-29 14:30,                 28.1877  ,                 15.4181 ,              21.7293 ,             1015.69 ,                1492.66 ,          308.617 ,             15.4314
2023-09-29 15:00,                 31.0816  ,                 15.4045 ,              24.208  ,             1017.59 ,                1495.47 ,          308.023 ,             15.4167
2023-09-29 15:30,                 28.2774  ,                 15.388  ,              21.8221 ,             1015.76 ,                1492.67 ,          307.84  ,             15.4019
2023-09-29 16:00,                 28.2763  ,                 15.3897 ,              21.8201 ,             1015.76 ,                1492.67 ,          308.026 ,             15.4043
2023-09-29 16:30,                 28.2523  ,                 15.4042 ,              21.7918 ,             1015.74 ,                1492.68 ,          308.672 ,             15.4187
2023-09-29 17:00,                 28.2283  ,                 15.4091 ,              21.7687 ,             1015.72 ,                1492.67 ,          309.615 ,             15.4279
2023-09-29 17:30,                 28.1394  ,                 15.4035 ,              21.6964 ,             1015.66 ,                1492.57 ,          310.595 ,             15.4227
2023-09-29 18:00,                 28.1561  ,                 15.4133 ,              21.7051 ,             1015.67 ,                1492.61 ,          311.811 ,             15.4296
2023-09-29 18:30,                 28.5173  ,                 15.4254 ,              22.005  ,             1015.9  ,                1493.0  ,          313.434 ,             15.4401
2023-09-29 19:00,                 27.9699  ,                 15.4261 ,              21.5404 ,             1015.54 ,                1492.46 ,          314.73  ,             15.4412
2023-09-29 19:30,                 27.9526  ,                 15.4206 ,              21.5287 ,             1015.53 ,                1492.43 ,          315.831 ,             15.4384
2023-09-29 20:00,                 27.9394  ,                 15.4194 ,              21.5181 ,             1015.52 ,                1492.42 ,          317.319 ,             15.4342
2023-09-29 20:30,                 28.0598  ,                 15.4231 ,              21.6181 ,             1015.6  ,                1492.54 ,          318.444 ,             15.4401
2023-09-29 21:00,                 28.1098  ,                 15.4195 ,              21.6626 ,             1015.63 ,                1492.58 ,          319.561 ,             15.4381
2023-09-29 21:30,                 28.2839  ,                 15.3992 ,              21.8214 ,             1015.76 ,                1492.7  ,          320.218 ,             15.4146
2023-09-29 22:00,                 28.204   ,                 15.3735 ,              21.7677 ,             1015.72 ,                1492.56 ,          319.791 ,             15.3928
2023-09-29 22:30,                 28.2291  ,                 15.3618 ,              21.7955 ,             1015.75 ,                1492.55 ,          318.891 ,             15.3786
2023-09-29 23:00,                 28.0925  ,                 15.3584 ,              21.6813 ,             1015.66 ,                1492.41 ,          318.243 ,             15.3724
2023-09-29 23:30,                 28.1619  ,                 15.3829 ,              21.7268 ,             1015.69 ,                1492.54 ,          317.301 ,             15.3991
2023-09-30 00:00,                 28.3736  ,                 15.3731 ,              21.912  ,             1015.84 ,                1492.72 ,          315.71  ,             15.3886
2023-09-30 00:30,                 28.154   ,                 15.3816 ,              21.7208 ,             1015.69 ,                1492.53 ,          314.025 ,             15.4088
2023-09-30 01:00,                 28.1138  ,                 15.3943 ,              21.6797 ,             1015.65 ,                1492.52 ,          312.488 ,             15.4127
2023-09-30 01:30,                 28.0473  ,                 15.4107 ,              21.6144 ,             1015.6  ,                1492.5  ,          311.09  ,             15.4288
2023-09-30 02:00,                 28.0602  ,                 15.4273 ,              21.6162 ,             1015.6  ,                1492.56 ,          309.801 ,             15.441
2023-09-30 02:30,                 28.091   ,                 15.4206 ,              21.646  ,             1015.62 ,                1492.57 ,          308.598 ,             15.4347
2023-09-30 03:00,                 27.9634  ,                 15.4181 ,              21.5392 ,             1015.54 ,                1492.44 ,          307.425 ,             15.4317
2023-09-30 03:30,                 28.0129  ,                 15.4399 ,              21.5692 ,             1015.56 ,                1492.54 ,          306.759 ,             15.4668
2023-09-30 04:00,                 28.0473  ,                 15.4632 ,              21.5856 ,             1015.57 ,                1492.64 ,          306.597 ,             15.4779
2023-09-30 04:30,                 28.7102  ,                 15.4795 ,              22.1385 ,             1015.99 ,                1493.33 ,          306.852 ,             15.4913
2023-09-30 05:00,                 28.8367  ,                 15.498  ,              22.2355 ,             1016.06 ,                1493.5  ,          307.469 ,             15.5071
2023-09-30 05:30,                 28.3744  ,                 15.5028 ,              21.8409 ,             1015.75 ,                1493.06 ,          308.382 ,             15.5184
2023-09-30 05:57,                 28.1626  ,                 15.4968 ,              21.6648 ,             1015.62 ,                1492.84 ,          309.548 ,             15.5114
2023-09-30 06:27,                 28.3251  ,                 15.4975 ,              21.802  ,             1015.73 ,                1493.0  ,          310.849 ,             15.5121
2023-09-30 07:00,                 28.375   ,                 15.4769 ,              21.8557 ,             1015.77 ,                1492.99 ,          312.219 ,             15.4893
2023-09-30 07:30,                 28.1087  ,                 15.4767 ,              21.6302 ,             1015.6  ,                1492.73 ,          313.54  ,             15.4926
2023-09-30 07:57,                 27.9949  ,                 15.4542 ,              21.5462 ,             1015.54 ,                1492.56 ,          314.8   ,             15.4744
2023-09-30 08:30,                 28.068   ,                 15.4725 ,              21.5981 ,             1015.57 ,                1492.68 ,          316.13  ,             15.4875
2023-09-30 09:00,                 27.8925  ,                 15.4443 ,              21.4649 ,             1015.48 ,                1492.44 ,          317.18  ,             15.439
2023-09-30 09:30,                 28.0114  ,                 15.3753 ,              21.6033 ,             1015.6  ,                1492.37 ,          318.204 ,             15.3873
2023-09-30 10:00,                 27.7223  ,                 15.3593 ,              21.3668 ,             1015.42 ,                1492.05 ,          318.773 ,             15.3812
2023-09-30 10:30,                 27.8185  ,                 15.3349 ,              21.4616 ,             1015.5  ,                1492.08 ,          318.824 ,             15.3363
2023-09-30 11:00,                 27.5531  ,                 15.2537 ,              21.2804 ,             1015.37 ,                1491.6  ,          318.211 ,             15.2476
2023-09-30 11:27,                 27.7988  ,                 15.3085 ,              21.4593 ,             1015.5  ,                1491.99 ,          317.546 ,             15.324
2023-09-30 11:57,                 27.4068  ,                 15.2739 ,              21.1454 ,             1015.27 ,                1491.51 ,          316.758 ,             15.2888
2023-09-30 12:30,                 27.3601  ,                 15.2069 ,              21.1417 ,             1015.28 ,                1491.29 ,          315.298 ,             15.2276
2023-09-30 13:00,                 27.6575  ,                 15.2519 ,              21.3701 ,             1015.44 ,                1491.7  ,          313.699 ,             15.2552
2023-09-30 13:30,                 27.4326  ,                 15.2335 ,              21.189  ,             1015.31 ,                1491.43 ,          312.315 ,             15.2604
2023-09-30 14:00,                 27.2954  ,                 15.1979 ,              21.0915 ,             1015.24 ,                1491.2  ,          310.81  ,             15.2152
2023-09-30 14:30,                 27.272   ,                 15.212  ,              21.0642 ,             1015.22 ,                1491.22 ,          309.543 ,             15.2426
2023-09-30 15:00,                 27.2852  ,                 15.2627 ,              21.0483 ,             1015.2  ,                1491.36 ,          308.459 ,             15.2767
2023-09-30 15:30,                 27.3906  ,                 15.2664 ,              21.1357 ,             1015.26 ,                1491.48 ,          307.261 ,             15.2851
2023-09-30 16:00,                 27.2211  ,                 15.3083 ,              20.9697 ,             1015.13 ,                1491.42 ,          306.897 ,             15.3291
2023-09-30 16:30,                 27.0718  ,                 15.3267 ,              20.8336 ,             1015.02 ,                1491.33 ,          307.277 ,             15.3364
2023-09-30 17:00,                 27.1443  ,                 15.3504 ,              20.8823 ,             1015.05 ,                1491.46 ,          307.964 ,             15.347
2023-09-30 17:27,                 27.2453  ,                 15.3888 ,              20.9474 ,             1015.09 ,                1491.66 ,          308.653 ,             15.4019
2023-09-30 18:00,                 27.4108  ,                 15.4324 ,              21.0641 ,             1015.17 ,                1491.94 ,          309.702 ,             15.4467
2023-09-30 18:30,                 27.4116  ,                 15.4398 ,              21.0608 ,             1015.17 ,                1491.96 ,          310.964 ,             15.455
