timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
121,35.510100,35.038544,34.948344,35.128744,False,0.001838,0.008200,conductivity_conductivity:0.2396|conductivity_temperature:0.1945|conductivity_salinity:0.1934|conductivity_density:0.1676|conductivity_soundspeed:0.2049
122,35.446600,35.838883,35.748683,35.929083,False,0.001272,0.008200,conductivity_conductivity:0.2392|conductivity_temperature:0.1945|conductivity_salinity:0.1936|conductivity_density:0.1680|conductivity_soundspeed:0.2047
123,35.420300,35.156428,35.066228,35.246628,False,0.000575,0.008200,conductivity_conductivity:0.2395|conductivity_temperature:0.1945|conductivity_salinity:0.1935|conductivity_density:0.1677|conductivity_soundspeed:0.2048
124,35.427600,35.553076,35.462876,35.643276,False,0.000130,0.008200,conductivity_conductivity:0.2391|conductivity_temperature:0.1946|conductivity_salinity:0.1936|conductivity_density:0.1680|conductivity_soundspeed:0.2048
125,35.403200,35.575921,35.485721,35.666121,False,0.000247,0.008200,conductivity_conductivity:0.2389|conductivity_temperature:0.1946|conductivity_salinity:0.1936|conductivity_density:0.1681|conductivity_soundspeed:0.2048
126,35.409900,35.555766,35.465566,35.645966,False,0.000176,0.008200,conductivity_conductivity:0.2389|conductivity_temperature:0.1945|conductivity_salinity:0.1938|conductivity_density:0.1682|conductivity_soundspeed:0.2046
127,35.096000,35.553334,35.463134,35.643534,False,0.001729,0.008200,conductivity_conductivity:0.2374|conductivity_temperature:0.1947|conductivity_salinity:0.1943|conductivity_density:0.1693|conductivity_soundspeed:0.2044
128,35.171000,34.762339,34.672139,34.852539,False,0.001380,0.008200,conductivity_conductivity:0.2365|conductivity_temperature:0.1935|conductivity_salinity:0.1961|conductivity_density:0.1709|conductivity_soundspeed:0.2031
129,35.275800,35.454706,35.364506,35.544906,False,0.000265,0.008200,conductivity_conductivity:0.2360|conductivity_temperature:0.1914|conductivity_salinity:0.1987|conductivity_density:0.1727|conductivity_soundspeed:0.2010
130,35.202800,35.426835,35.336635,35.517035,False,0.000415,0.008200,conductivity_conductivity:0.2367|conductivity_temperature:0.1891|conductivity_salinity:0.2012|conductivity_density:0.1740|conductivity_soundspeed:0.1991
131,35.344400,35.108787,35.018587,35.198987,False,0.000459,0.008200,conductivity_conductivity:0.2376|conductivity_temperature:0.1887|conductivity_salinity:0.2012|conductivity_density:0.1736|conductivity_soundspeed:0.1990
132,35.366000,35.440593,35.350393,35.530793,False,0.000046,0.008200,conductivity_conductivity:0.2378|conductivity_temperature:0.1901|conductivity_salinity:0.1994|conductivity_density:0.1723|conductivity_soundspeed:0.2003
133,35.523300,35.605102,35.514902,35.695302,False,0.000055,0.008200,conductivity_conductivity:0.2391|conductivity_temperature:0.1917|conductivity_salinity:0.1969|conductivity_density:0.1701|conductivity_soundspeed:0.2021
134,35.518200,35.755577,35.665377,35.845777,False,0.000466,0.008200,conductivity_conductivity:0.2398|conductivity_temperature:0.1928|conductivity_salinity:0.1953|conductivity_density:0.1688|conductivity_soundspeed:0.2033
135,35.654700,35.418216,35.328016,35.508416,False,0.000462,0.008200,conductivity_conductivity:0.2412|conductivity_temperature:0.1928|conductivity_salinity:0.1947|conductivity_density:0.1678|conductivity_soundspeed:0.2036
136,36.276900,35.750534,35.660334,35.840734,True,0.002290,0.008200,conductivity_conductivity:0.2452|conductivity_temperature:0.1906|conductivity_salinity:0.1953|conductivity_density:0.1664|conductivity_soundspeed:0.2026
137,35.752500,36.659380,36.569180,36.749580,False,0.006797,0.008200,conductivity_conductivity:0.2464|conductivity_temperature:0.1897|conductivity_salinity:0.1957|conductivity_density:0.1661|conductivity_soundspeed:0.2021
138,36.059800,35.353946,35.263746,35.444146,True,0.004118,0.008200,conductivity_conductivity:0.2485|conductivity_temperature:0.1883|conductivity_salinity:0.1964|conductivity_density:0.1655|conductivity_soundspeed:0.2013
139,35.992200,36.476268,36.386068,36.566468,False,0.001937,0.008200,conductivity_conductivity:0.2470|conductivity_temperature:0.1886|conductivity_salinity:0.1967|conductivity_density:0.1664|conductivity_soundspeed:0.2013
140,35.806000,35.655130,35.564930,35.745330,False,0.000188,0.008200,conductivity_conductivity:0.2472|conductivity_temperature:0.1891|conductivity_salinity:0.1961|conductivity_density:0.1659|conductivity_soundspeed:0.2017
141,35.788700,35.647204,35.557004,35.737404,False,0.000165,0.008200,conductivity_conductivity:0.2457|conductivity_temperature:0.1909|conductivity_salinity:0.1946|conductivity_density:0.1656|conductivity_soundspeed:0.2031
142,35.801400,35.630662,35.540462,35.720862,False,0.000241,0.008200,conductivity_conductivity:0.2445|conductivity_temperature:0.1927|conductivity_salinity:0.1931|conductivity_density:0.1652|conductivity_soundspeed:0.2045
143,35.711100,35.649863,35.559663,35.740063,False,0.000031,0.008200,conductivity_conductivity:0.2440|conductivity_temperature:0.1931|conductivity_salinity:0.1929|conductivity_density:0.1653|conductivity_soundspeed:0.2047
144,35.579800,35.454521,35.364321,35.544721,False,0.000130,0.008200,conductivity_conductivity:0.2430|conductivity_temperature:0.1930|conductivity_salinity:0.1935|conductivity_density:0.1662|conductivity_soundspeed:0.2043
145,35.506000,35.413957,35.323757,35.504157,False,0.000070,0.008200,conductivity_conductivity:0.2417|conductivity_temperature:0.1927|conductivity_salinity:0.1945|conductivity_density:0.1674|conductivity_soundspeed:0.2037
146,35.497700,35.278807,35.188607,35.369007,False,0.000396,0.008200,conductivity_conductivity:0.2407|conductivity_temperature:0.1926|conductivity_salinity:0.1951|conductivity_density:0.1682|conductivity_soundspeed:0.2034
